case,config,y_CH4_biogas,CO2_bio_tpd,CO2_DAC_tpd,CO2_total_tpd,CO2_total_carbon_tpd,H2_electrolysis_tpd,value_type,mode,phi,P1_bar,P2_bar,P3_bar,pressure_order,recycle,purge_p,r_CH4,h_H2_to_CFR,converged,iterations,method,S1_X_CH4,S1_inlet_CH4_ratio_vs_fresh,S2_inlet_H2_to_CO2_ratio,S2_inlet_total_kmol_d,S2_X_CO2_per_pass,S2_xi1_RWGS_CO_formed_kmol_d,S2_xi2_CH4_formed_kmol_d,S2_methanation_to_RWGS_ratio,S3_CH4_formed_kmol_d,recycle_to_S2_total_kmol_d,C_stage1_tpd,C_stage3_tpd,C_total_tpd,C_from_wasteCH4_tpd,C_from_biogasCO2_tpd,C_from_DACCO2_tpd,C_from_CO2_total_tpd,CO2_carbon_fixed_fraction,CO2_fixed_as_CO2_tpd,purge_CO2_tpd,purge_CO_tpd,purge_CH4_tpd,purge_carbon_as_CO2_if_oxidised_tpd,H2_net_exportable_tpd,H2_permeate_tpd,H2_stoich_available_tpd,H2_stoich_needed_for_all_CO2_tpd,H2_stoich_surplus_tpd,water_total_tpd,Q1_kW,Q2_kW,Q3_kW,Q_total_kW,closure_C_rel,closure_H_rel,closure_O_rel,tracer_iterations,wall_s
2a_y0.65 eq once-through h=0.75,2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.75,True,1,once-through,0.9698161069695571,1.0,4.3780513035829225,8754.655237080726,0.7244275707753958,999.445669459353,167.66114571058114,0.16775413695201352,1109.2773453403138,0.0,34.85150348488499,0.9963936985873012,35.84789718347229,34.85151484541091,0.996382338061387,0.0,0.996382338061387,0.051491614840103124,3.6508026239067175,10.848297313129338,0.13055166710711177,21.934751077390764,71.22527124164839,3.578310290541819,2.7131497729783587,14.219453349028251,6.495773378276651,7.723679970751601,47.76899147209089,3030.936066508513,40.817444608046216,-2853.7005884747905,218.05292264176842,-3.3589752016875227e-15,-3.5203399977614375e-15,-2.540401413040984e-15,4,0.5806758403778076
2a_y0.65 eq recycle h=0.35,2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,49,direct,0.969816106969557,1.1678887792587918,3.6217842053406843,10754.87826473047,0.6833421086330512,1410.375657470854,148.67904563991888,0.1054180457896845,249.48836219146318,1010.7536625123278,40.702679860295866,14.140026588075667,54.84270644837154,35.93348428289652,18.909222165475022,0.0,18.909222165475022,0.9772015695952582,69.28448574476649,1.5528898142568421,0.010257275243035444,0.021207003695847406,1.6271893103679973,8.225485692643492,8.200502646277512,14.21945334902825,6.495773378276651,7.723679970751598,56.699345825894454,3539.796222726071,250.14357341856638,-2463.313763624842,1326.6260325197954,-4.675754732649768e-10,8.41414316017807e-10,-3.0886464299232415e-09,34,21.387064933776855
2a_y0.65 eq recycle h=0.5,2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.5,True,41,direct,0.9698161069695571,1.448696888685938,5.317859305238721,12267.62003332848,0.7529717970887658,1216.5716480897186,212.06472733873377,0.17431338932788826,1003.120543165149,868.5246642312378,50.489264664580084,4.570924159744185,55.06018882432427,35.93348452956571,19.12670429475856,0.0,19.12670429475856,0.9884407351323169,70.08135286887267,0.6629843986365461,0.007527048082747167,0.056677501728750114,0.8303211708800855,8.134841794895328,8.088972497567061,14.219453349028251,6.495773378276651,7.723679970751601,57.424958061372,4390.90764935688,32.23520085236514,-3062.684401745035,1360.45844846421,-1.0183444636311376e-09,-2.0410181977507006e-09,1.3007577837838436e-09,22,24.291853189468384
2a_y0.65 eq recycle h=0.75,2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.75,True,62,direct,0.9698161069695572,1.5847657725121695,10.763120734289346,19251.60177012574,0.8636045130662775,928.0636798403907,463.3020564573726,0.49921364936622853,1147.7788513600665,7050.570782168801,55.231469843434425,0.0,55.231469843434425,35.93348454427762,19.29798529915681,0.0,19.29798529915681,0.9972922925827032,70.708936394188,8.20172358578071e-05,1.6606661912613807e-05,0.07386515021206368,0.2027377979712793,8.06925005492425,7.33781146803961,14.219453349028251,6.495773378276651,7.723679970751601,57.9803095888607,4803.323736875364,-635.7715763214592,-2811.835024946532,1355.7171356073732,1.0689444612429116e-13,-2.58307487009601e-09,1.55562891861683e-11,19,26.41149401664734
"2a_y0.65 kin once-through phi=0 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.0,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.6368893025407365,1026.0636350082582,0.0,0.0,4.556893656500222,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,25.71157884785973,28.63359921965612,6.17483345202233,87.63911346208666,10.952435289027598,7.137988588528587,13.050065193605231,6.495773378276651,6.55429181532858,18.52926335288636,2727.980709243213,418.85163075637746,-11.214889466916544,3135.6174505326735,0.0,7.543585709488794e-16,-2.8226682367122043e-16,4,0.47142481803894043
"2a_y0.65 kin recycle phi=0 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.0,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,302,direct,0.8728806831856022,1.1492138925298367,1.2449458339929236,42321.96380126084,0.1550603638867557,1266.0875026148242,0.0,0.0,10.529529101362868,33021.19412886777,36.048779956879834,0.2073194727072731,36.25609942958711,35.92268992168791,0.3334095078991999,0.0,0.3334095078991999,0.01723012673847317,1.2216317569840884,15.18095481308195,34.685150811991065,0.01884807063534783,69.7295812573963,11.970351786688934,11.661318853071933,13.050065193605231,6.495773378276651,6.55429181532858,23.30538774718155,3135.0333296157005,516.8322870600948,-53.63685077145047,3598.228765904345,-6.565718090672588e-08,1.2999735526733548e-11,-1.1374408924331733e-07,477,131.62148118019104
"2a_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.0,1.01325,5.0,5.0,1.0,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.719126744069422,1158.552668584556,0.0,0.0,21.806100070998923,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,19.88994228533681,31.85569196910144,6.451562470530133,87.63911346208673,10.581429834774491,6.964374958930202,13.050065193605231,6.495773378276651,6.55429181532858,21.201765111412335,2727.980709243213,472.9352624897095,-55.03032803877301,3145.8856436941496,3.9517355313970853e-16,6.286321424573996e-16,8.468004710136613e-16,4,0.48141908645629883
"2a_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.0,1.01325,5.0,5.0,1.0,True,0.05,0.95,0.35,True,299,direct,0.8728806831856024,1.1652070329235442,1.3187136797598684,40226.78864817101,0.17078402297947282,1296.332902953025,0.0,0.0,52.423510163712024,30836.400095398414,36.55045610491444,0.9388288556546233,37.489284960569066,35.922689926169795,1.5665950343992592,0.0,1.5665950343992592,0.08095939183210904,5.740094985336525,13.849924659006723,32.652948095184776,0.020868256790342463,65.21111858595002,11.70163185731173,11.417958630355521,13.050065193605233,6.495773378276651,6.554291815328582,25.697426244002187,3178.6623080899517,529.1788266140069,-254.93247024459274,3452.908664459366,-6.282696609712274e-08,6.29642982942471e-11,-1.0907537368071627e-07,441,132.33819389343262
"2a_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.1,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.6418435292833218,985.6385007422401,48.40666556176063,0.04911198733136717,4.287979522489479,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,25.362805662728338,27.50724123606536,6.947107398177722,87.63911346208657,10.645321283182131,6.937233306262245,13.050065193605231,6.495773378276651,6.55429181532858,19.536988104781354,2727.980709243213,296.3392468691247,-10.5583254410115,3013.7616306713257,-3.9517355313970853e-16,-1.0058114279318392e-15,-2.8226682367122043e-16,4,0.5090911388397217
"2a_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.1,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,304,direct,0.8728806831856026,1.150802469202067,1.246661216555611,42250.68672141422,0.15522165820837097,1262.2601474367366,4.160775877314222,0.003296290297814981,10.530024769137015,32941.015328704976,36.09861075972167,0.20679493188664155,36.30540569160832,35.922689922883805,0.3827157687245094,0.0,0.3827157687245094,0.019778203811539562,1.402292753792102,15.166277724729957,34.57915827377089,0.01904873295184004,69.5489203285262,11.961327933416191,11.65252744751529,13.050065193605237,6.495773378276651,6.554291815328585,23.385566156065625,3139.3669361326924,506.1578360368743,-53.56987576782227,3591.9548964017445,-6.530017696949717e-08,3.5351254257520356e-11,-1.1311759083037504e-07,477,132.53331089019775
"2a_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.1,1.01325,5.0,5.0,1.0,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.7179453186202631,1127.9541053053367,28.695222014072897,0.025440061682567405,20.997451341957856,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,19.974483986666762,31.020781578955845,6.898946765741899,87.63911346208667,10.416644594434954,6.854062440542323,13.050065193605231,6.495773378276651,6.55429181532858,21.669072410913905,2727.980709243213,397.60216608821656,-52.988384864859405,3072.5944904665703,0.0,0.0,2.8226682367122043e-16,4,0.4720149040222168
"2a_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,0.1,1.01325,5.0,5.0,1.0,True,0.05,0.95,0.35,True,301,direct,0.8728806831856026,1.1668549286852556,1.319667030377325,40157.62973628413,0.17079566747037778,1292.0783680245004,4.275280864064712,0.0033088402142366366,52.464887030272166,30758.00706378827,36.602147641269745,0.935496453875111,37.537644095144856,35.92268992704746,1.6149541680973885,0.0,1.6149541680973885,0.08345852272922025,5.917285653467486,13.849007333784995,32.540393748770214,0.02107641204445338,65.03392813481922,11.693394467743229,11.409922163059205,13.050065193605237,6.495773378276651,6.554291815328585,25.770569130352044,3183.157735938739,518.0792302880747,-254.60407384086326,3446.63289238595,-6.17398774397742e-08,8.38270903852663e-11,-1.0715619497254973e-07,441,132.8156979084015
"2a_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,1.0,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.6261512398700361,844.318685391345,164.4453410775776,0.19476690960754536,3.5481482602473307,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,26.47864367541226,23.567533539167083,8.796846756537823,87.63911346208671,9.999109086696718,6.514190470714351,13.050065193605231,6.495773378276651,6.55429181532858,21.15397585875533,2727.980709243213,-15.473331161094949,-8.715677076663265,2703.791701005455,3.9517355313970853e-16,-1.257264284914799e-16,5.645336473424409e-16,4,0.4875211715698242
"2a_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,1.0,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,322,direct,0.8728806831856026,1.1654226379607446,1.2624254991638004,41594.8562343277,0.15669268106791545,1226.986950933504,42.4510561024112,0.03459780568172629,10.537230191784886,32203.25952095861,36.557219248480756,0.2018868641229381,36.759106112603696,35.92268993238125,0.8364161802224327,0.0,0.8364161802224327,0.043224792484619835,3.0646773520447126,15.033464309216715,33.6024222222901,0.02089549111083093,67.88653611751094,11.878395838514248,11.571731691443503,13.050065193605237,6.495773378276651,6.554291815328585,24.122425693132964,3179.250474472247,407.9033685333365,-52.94969599782308,3534.20414700776,-6.321680757350993e-08,2.3206973922885685e-10,-1.0942975798423455e-07,476,141.3634967803955
"2a_y0.65 kin once-through phi=1 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,1.0,1.01325,5.0,5.0,1.0,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,4.018017388737,8464.637327124778,0.7119713481462596,909.7951898009156,237.22974308207324,0.2607507115244087,15.497212619195466,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,20.403712933394097,25.060603964294526,10.15622575740655,87.63911346208681,9.208355722865287,6.046883337789289,13.050065193605231,6.495773378276651,6.55429181532858,25.14714291309625,2727.980709243213,-148.14250047431733,-39.10340414040318,2540.7348046284924,7.903471062794171e-16,8.800849994403594e-16,5.645336473424409e-16,4,0.46610093116760254
"2a_y0.65 kin recycle phi=1 (1.01,5,5) bar n=1",2a_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,2.52,kinetic,kinetic,1.0,1.01325,5.0,5.0,1.0,True,0.05,0.95,0.35,True,319,direct,0.8728806831856022,1.1827104007737468,1.3294615094794018,39492.43788972095,0.17101370140712968,1251.342793973552,45.399552086901906,0.03628066769996636,52.87397465471247,30003.96777254069,37.09950538132662,0.9032237624532664,38.00272914377989,35.92268993554801,2.0800392082318915,0.0,2.0800392082318915,0.10749345273519982,7.621384190748256,13.831857538311075,31.46322050643899,0.023079208518789075,63.32982979111058,11.613791096459211,11.33226259238025,13.050065193605231,6.495773378276651,6.55429181532858,26.47741695539157,3226.411157932095,411.3885279760516,-251.44492379682754,3386.3547621113194,-6.063056185075575e-08,2.957436374855099e-10,-1.0495207849089299e-07,440,135.46641397476196
2b_y0.65 eq once-through h=0.35,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.9698161069695571,1.0,3.602162166678161,7504.655237080727,0.6890012799677588,999.6991256734924,110.33484303153794,0.11036804994423287,170.648790050581,0.0,34.85150348488499,9.999305945130287,44.85080943001528,34.85164651760699,9.99916291240829,0.0,9.99916291240829,0.5167424448840945,36.63751233137761,21.67247619048714,0.1433732762122238,5.956647290997693,38.238079079621436,6.0666456734460725,5.7163426090339975,11.699453349028252,6.495773378276651,5.2036799707516,39.244635041272005,3030.936066508513,166.46656841671978,-1728.757906634722,1468.6447282905106,-1.38310743598898e-15,-2.1278575938292e-15,-5.645336473424409e-16,4,0.4781482219696045
2b_y0.65 eq once-through h=0.5,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.5,True,1,once-through,0.9698161069695571,1.0,3.602162166678161,7504.655237080727,0.6890012799677588,999.6991256734924,110.33484303153794,0.11036804994423287,386.1563303044989,0.0,34.85150348488499,8.377206446718771,43.22870993160377,34.85161441788801,8.377095513715757,0.0,8.377095513715757,0.4329163205665254,30.694163388819977,18.13400764607818,0.14182239789710369,9.4140347592913,44.1815456374092,4.873414664771885,4.397186622333844,11.699453349028252,6.495773378276651,5.2036799707516,41.99766676232733,3030.936066508513,166.46656841671978,-2028.4410016189604,1168.9616333062722,-2.76621487197796e-15,-2.4318372500905145e-15,-2.9638016485478146e-15,4,0.45949602127075195
2b_y0.65 eq once-through h=0.75,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.75,True,1,once-through,0.9698161069695571,1.0,3.602162166678161,7504.655237080727,0.6890012799677588,999.6991256734924,110.33484303153794,0.11036804994423287,788.1742986244751,0.0,34.85150348488499,4.636269445535904,39.487772930420896,34.851560143394195,4.636212787026698,0.0,4.636212787026698,0.23959284907721026,16.987352305741236,14.151871527777388,0.13961067773070834,15.863609025048676,57.88855558537827,2.887470593396883,2.198593311166922,11.699453349028252,6.495773378276651,5.2036799707516,45.09616975815303,3030.936066508513,166.46656841671978,-2520.956665274142,676.4459696510908,-2.9638016485478142e-15,-3.343776218874457e-15,-3.810602119561476e-15,4,0.4639890193939209
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,85,direct,0.9698161069695569,1.0644980467362644,2.0924672211460327,9534.975459717285,0.5777225172307037,1708.5079810303016,38.83961789498875,0.022733062020328893,58.510003071986716,1650.1945129942162,37.099357385482186,17.281201886708395,54.38055927219059,35.933482373858666,18.447076898331915,0.0,18.447076898331915,0.9533185628548845,67.59115870607687,3.2739416352583794,0.015421615665644088,0.008147121693001825,3.3205229750194922,5.866818815716237,5.850784862298318,11.699453349028248,6.495773378276651,5.203679970751597,55.29390965861149,3226.425522580808,612.3895291764026,-2488.5916008039194,1350.223450953291,-2.288457356942785e-09,6.462429664016629e-10,-7.581196021802616e-09,37,35.487958908081055
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.5,True,59,direct,0.9698161069695569,1.2253720500822276,3.360725195508964,9827.543498412038,0.6693748763012701,1369.2442985431003,103.9613035631163,0.07592604451501674,461.4550508946077,994.6354721985729,42.70605827372145,12.182280981038968,54.88833925476042,35.93348467521131,18.9548545795491,0.0,18.9548545795491,0.9795597875202149,69.45168555419004,1.3660788457251338,0.010058221062101299,0.028468048431439293,1.4599881771790046,5.68653095389656,5.656268351051814,11.699453349028248,6.495773378276651,5.203679970751597,56.84643207820507,3714.024341485701,331.28949516084316,-2706.078878466264,1339.23495818028,9.369426634198891e-11,-1.5619404916454488e-09,2.9301095748073585e-09,25,25.247281074523926
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,equilibrium,equilibrium,,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.75,True,66,direct,0.969816106969557,1.5847587078668142,7.775516795299558,14452.200090788456,0.8150581084297825,1010.9365885796068,302.50395399341176,0.29923138346237715,1308.5563990697024,3501.2107390277233,55.23122362992218,0.0,55.23122362992218,35.93348361845832,19.29774001146386,0.0,19.29774001146386,0.9972796164653855,70.70803764586736,0.0008903783825679198,7.54487871001428e-05,0.07386425783580812,0.20363993876081035,5.549328333340597,5.195682328265808,11.69945334902825,6.495773378276651,5.203679970751598,57.969373195796514,4803.302324386958,-249.78963048635907,-3184.783553807359,1368.7291400932404,1.1600319652416144e-12,-1.607059432075175e-09,1.2983709355228797e-11,38,27.367990970611572
"2b_y0.65 kin once-through phi=0 (1.01,1.01,1.01) bar",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.0,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,3.2421282518322387,7214.637327124778,0.6024038968910415,970.5057530741421,0.0,0.0,3.7930182443059834,0.0,31.36820759930369,3.516035119305316e-21,31.36820759930369,31.36820759930369,3.516035119305316e-21,0.0,3.516035119305316e-21,1.817036685734499e-22,1.2882956420406933e-20,28.167689303487784,27.091777531279046,6.162578598784498,87.63911346208657,8.549566709225791,5.572791637015049,10.53006519360523,6.495773378276651,4.03429181532858,17.51351471134101,2727.980709243213,396.17222895758664,-9.390244810432153,3114.762693390367,-3.9517355313970853e-16,7.599491406532857e-16,-4.2340023550683065e-16,4,0.41527295112609863
"2b_y0.65 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.0,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,302,direct,0.8728806831856023,1.1477055014480477,0.9083321907364387,40598.23655459785,0.13235801782396128,1213.3541791865755,0.0,0.0,6.5783033948148955,32555.919275955894,36.00146443228532,0.18160308731605396,36.183067519601366,35.92268992124327,0.2603775983581066,0.0,0.2603775983581066,0.013455942057074753,0.9540386084540766,17.50205126680868,33.378509148129034,0.018657537025016577,69.99717421345824,9.569008432217194,9.321557585103074,10.530065193605232,6.495773378276651,4.034291815328582,22.245892889280018,3130.918467842584,495.3059043294723,-40.281377395618584,3585.942994776438,-6.661533569613121e-08,1.060007459348829e-11,-1.1849414253156065e-07,479,134.41636610031128
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.0,1.01325,5.0,5.0,1.0,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,3.2421282518322387,7214.637327124778,0.6783841796896559,1092.9141603849482,0.0,0.0,18.76844131293865,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,22.786206057546305,30.09741865372486,6.402829311074572,87.63911346208671,8.212475997105832,5.412387660074959,10.53006519360523,6.495773378276651,4.03429181532858,19.967309132741313,2727.980709243213,446.1408266849652,-47.40685066644809,3126.71468526173,3.9517355313970853e-16,-4.559694843919714e-16,8.468004710136613e-16,4,0.472667932510376
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.0,1.01325,5.0,5.0,1.0,True,0.05,0.95,0.35,True,300,direct,0.8728806831856025,1.15797808134883,0.952028002955521,38947.34580670184,0.14422772886000845,1242.4462767786754,0.0,0.0,33.4872941930858,30847.465279901357,36.32369685119344,0.8285066939218451,37.152203545115285,35.922689924378105,1.2295136207371746,0.0,1.2295136207371746,0.06353950625302908,4.505009152861738,16.221765746575247,31.93104208554186,0.019955126065115375,66.44620410115606,9.34720515383145,9.118779932345882,10.530065193605235,6.495773378276651,4.034291815328584,24.221303554688202,3158.941867646074,507.1816517030504,-192.59313180838126,3473.5303875407435,-6.44255600909446e-08,5.04537833971123e-11,-1.146959814633859e-07,450,134.8302400112152
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.1,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,3.2421282518322387,7214.637327124778,0.6040048179270597,939.9419477066923,33.14297705556652,0.03526066384890053,3.6085199390395815,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,28.05555070301474,26.239982356322173,6.6913314733755636,87.63911346208661,8.345096893695565,5.4391202190340975,10.53006519360523,6.495773378276651,4.03429181532858,18.151750781098503,2727.980709243213,311.1127600549154,-8.936379605414778,3030.1570896927133,-1.9758677656985426e-16,-3.039796562613143e-16,5.645336473424409e-16,4,0.4472839832305908
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.1,1.01325,1.01325,1.01325,native,True,0.05,0.95,0.35,True,303,direct,0.8728806831856023,1.1484794358233847,0.9088975626742526,40563.45984281202,0.13240660862391496,1211.451220084742,2.0296453300751978,0.001675383454509396,6.575976693605014,32516.805759108818,36.02574136643905,0.18139242518258836,36.207133791621644,35.9226899219321,0.284443869689537,0.0,0.284443869689537,0.014699652555242058,1.0422188211778232,17.496475089128367,33.32576420315469,0.018755297156638054,69.9089939403865,9.564676709682375,9.317337023452733,10.530065193605232,6.495773378276651,4.034291815328582,22.28437769012412,3133.029745888718,490.08418029132986,-40.24808315896493,3582.865843021083,-6.690078219911771e-08,2.5630500687157108e-11,-1.1898345207039471e-07,479,108.5543167591095
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.1,1.01325,5.0,5.0,1.0,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,3.2421282518322387,7214.637327124778,0.6768721723477414,1068.3770550683082,22.10117847155817,0.020686683944316924,18.13853407310063,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,22.89397330469683,29.427418726385635,6.747292915445058,87.63911346208673,8.087554438242979,5.3286955458053775,10.53006519360523,6.495773378276651,4.03429181532858,20.309693037320695,2727.980709243213,387.7230130934673,-45.81583776947516,3069.8878845672048,3.9517355313970853e-16,-4.559694843919714e-16,-2.8226682367122043e-16,4,0.4759218692779541
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,0.1,1.01325,5.0,5.0,1.0,True,0.05,0.95,0.35,True,301,direct,0.8728806831856026,1.1588601354264019,0.9524248277318066,38909.84666258893,0.14422314847287154,1240.1321782045743,2.303531527922189,0.0018574887164505094,33.494300518293585,30805.02347306428,36.35136530661255,0.8270372751032833,37.17840258171582,35.922689924996654,1.2557126567191719,0.0,1.2557126567191719,0.06489343497941713,4.601003938852222,16.22222973730744,31.869455337702743,0.020066543422282354,66.35020931869042,9.342786998532423,9.114467665865247,10.530065193605237,6.495773378276651,4.034291815328586,24.260534049062095,3161.3480941542007,501.1922861500719,-192.41984613268818,3470.1205341715845,-6.439697165541625e-08,6.601009429611319e-11,-1.1461199551040394e-07,450,118.96131610870361
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,70.90091532851616,0.0,70.90091532851616,19.350380467877194,0.0,kinetic,kinetic,1.0,1.01325,1.01325,1.01325,native,False,1.0,0.0,0.35,True,1,once-through,0.8728806831856022,1.0,3.2421282518322387,7214.637327124778,0.5817732685157162,840.4234755731495,96.84520245695592,0.11523381398991706,3.1438756561977925,0.0,31.36820759930369,0.0,31.36820759930369,31.36820759930369,0.0,0.0,0.0,0.0,0.0,29.632859783103854,23.464802430196606,7.705851987260422,87.63911346208673,8.034890657944391,5.235627640253978,10.53006519360523,6.495773378276651,4.03429181532858,18.64449190112815,2727.980709243213,130.9805594563032,-7.7694007957197115,2851.1918679037963,3.9517355313970853e-16,1.2159186250452572e-15,0.0,4,0.27652692794799805
